324.24,-14.41,0.98
323.83,-14.70,0.82
323.49,-14.85,0.73
323.16,-15.00,0.64
322.91,-15.03,0.62
322.56,-15.20,0.53
322.01,-15.69,0.26
321.69,-15.79,0.20
321.55,-15.63,0.28
321.29,-15.67,0.26
320.96,-15.79,0.19
320.70,-15.82,0.18
320.41,-15.88,0.14
320.09,-16.01,0.07
319.79,-16.09,0.03
319.40,-16.30,-0.08
319.32,-16.04,0.06
319.11,-15.97,0.09
318.98,-15.79,0.19
318.77,-15.75,0.21
318.51,-15.76,0.20
318.22,-15.85,0.15
317.98,-15.85,0.15
317.84,-15.67,0.25
317.44,-15.92,0.11
317.29,-15.75,0.20
317.30,-15.37,0.40
316.95,-15.54,0.31
316.83,-15.34,0.42
316.45,-15.57,0.29
316.12,-15.69,0.22
316.08,-15.39,0.38
316.20,-14.83,0.68
316.03,-14.71,0.74
315.72,-14.84,0.66
315.65,-14.57,0.81
315.41,-14.59,0.79
315.30,-14.41,0.88
315.18,-14.23,0.97
315.17,-13.89,1.15
315.01,-13.79,1.19
314.82,-13.76,1.20
314.85,-13.34,1.41
314.66,-13.29,1.43
314.15,-13.74,1.17
313.97,-13.70,1.19
313.41,-14.21,0.90
313.07,-14.39,0.79
312.63,-14.72,0.61
312.35,-14.79,0.56
312.25,-14.59,0.67
312.10,-14.45,0.74
311.78,-14.60,0.65
311.52,-14.64,0.62
311.34,-14.57,0.65
311.31,-14.27,0.82
311.18,-14.09,0.90
310.95,-14.11,0.89
310.75,-14.05,0.91
310.66,-13.86,1.01
310.29,-14.09,0.87
310.00,-14.18,0.82
309.81,-14.13,0.84
309.50,-14.27,0.76
309.30,-14.21,0.78
309.02,-14.31,0.72
308.65,-14.52,0.60
308.10,-15.03,0.32
308.00,-14.83,0.42
307.67,-14.97,0.34
307.32,-15.16,0.24
307.18,-15.00,0.32
307.03,-14.87,0.39
306.95,-14.64,0.51
306.83,-14.46,0.61
306.63,-14.41,0.62
306.31,-14.55,0.54
306.12,-14.51,0.56
305.56,-15.02,0.28
305.36,-14.96,0.31
305.13,-14.96,0.31
304.82,-15.07,0.25
304.35,-15.46,0.03
304.17,-15.37,0.08
303.91,-15.38,0.07
303.72,-15.32,0.10
303.40,-15.46,0.03
303.46,-14.98,0.29
303.29,-14.89,0.34
303.13,-14.75,0.41
302.87,-14.81,0.37
302.68,-14.76,0.40
302.56,-14.57,0.50
302.40,-14.48,0.54
302.11,-14.56,0.49
302.16,-14.12,0.73
302.23,-13.67,0.98
302.06,-13.58,1.02
301.67,-13.85,0.86
301.56,-13.67,0.95
301.25,-13.82,0.86
300.88,-14.06,0.72
300.42,-14.42,0.52
300.10,-14.57,0.43
300.07,-14.27,0.59
299.69,-14.53,0.44
299.33,-14.74,0.32
299.13,-14.68,0.35
298.85,-14.76,0.31
298.55,-14.89,0.23
298.11,-15.20,0.06
297.78,-15.37,-0.03
297.57,-15.30,0.00
297.44,-15.15,0.09
297.33,-14.97,0.19
296.97,-15.15,0.08
296.67,-15.27,0.02
296.47,-15.18,0.07
296.29,-15.11,0.11
296.07,-15.10,0.11
295.58,-15.49,-0.11
295.49,-15.26,0.02
295.56,-14.77,0.29
295.30,-14.84,0.25
294.83,-15.22,0.04
294.63,-15.14,0.08
294.48,-15.02,0.15
294.05,-15.34,-0.03
293.88,-15.22,0.04
293.49,-15.48,-0.11
293.30,-15.38,-0.05
293.08,-15.37,-0.04
292.99,-15.15,0.08
292.86,-14.96,0.18
292.73,-14.81,0.26
292.54,-14.74,0.30
292.31,-14.75,0.29
291.83,-15.16,0.06
291.63,-15.09,0.10
291.34,-15.19,0.05
291.09,-15.20,0.04
290.81,-15.28,-0.00
290.83,-14.88,0.21
290.63,-14.81,0.25
290.36,-14.89,0.21
290.27,-14.65,0.34
290.19,-14.42,0.46
289.96,-14.44,0.45
289.55,-14.71,0.29
289.42,-14.57,0.37
289.16,-14.63,0.33
289.05,-14.43,0.44
288.97,-14.20,0.56
288.91,-13.94,0.70
288.66,-13.98,0.67
288.47,-13.95,0.68
288.09,-14.18,0.55
287.93,-14.09,0.59
287.80,-13.94,0.67
287.43,-14.18,0.54
287.10,-14.35,0.44
286.96,-14.20,0.52
286.77,-14.17,0.53
286.77,-13.80,0.73
286.43,-14.00,0.61
286.23,-13.96,0.63
286.33,-13.45,0.90
285.98,-13.66,0.78
285.78,-13.65,0.78
285.57,-13.64,0.78
285.40,-13.58,0.80
285.08,-13.73,0.72
284.79,-13.85,0.64
284.65,-13.74,0.70
284.50,-13.62,0.76
284.33,-13.55,0.79
284.19,-13.42,0.85
284.02,-13.34,0.89
284.04,-12.99,1.08
284.01,-12.69,1.23
283.67,-12.91,1.10
283.40,-13.00,1.04
283.15,-13.06,1.00
282.92,-13.11,0.97
282.88,-12.82,1.12
282.75,-12.71,1.17
282.62,-12.57,1.24
282.53,-12.40,1.32
282.34,-12.38,1.32
282.35,-12.03,1.50
282.28,-11.83,1.59
282.15,-11.74,1.63
281.78,-12.00,1.48
281.77,-11.71,1.62
281.70,-11.50,1.72
281.38,-11.70,1.60
281.24,-11.62,1.63
281.16,-11.43,1.72
281.12,-11.20,1.83
280.61,-11.69,1.54
280.55,-11.49,1.64
280.26,-11.64,1.55
279.90,-11.90,1.39
279.57,-12.13,1.25
279.58,-11.77,1.44
279.47,-11.65,1.50
279.26,-11.69,1.46
279.03,-11.73,1.43
278.80,-11.79,1.38
278.50,-11.95,1.28
278.36,-11.87,1.31
278.01,-12.12,1.16
278.03,-11.75,1.36
277.82,-11.79,1.33
277.42,-12.12,1.13
277.31,-11.98,1.20
277.20,-11.85,1.26
277.08,-11.72,1.32
276.71,-12.00,1.16
276.24,-12.44,0.91
276.18,-12.21,1.02
275.90,-12.34,0.94
275.65,-12.41,0.89
275.47,-12.39,0.90
275.23,-12.46,0.85
274.79,-12.83,0.64
274.40,-13.13,0.47
274.16,-13.17,0.45
274.04,-13.05,0.51
273.92,-12.91,0.58
273.87,-12.66,0.72
273.60,-12.77,0.65
273.52,-12.59,0.74
273.24,-12.72,0.66
273.08,-12.67,0.69
272.98,-12.50,0.77
272.81,-12.46,0.79
272.48,-12.66,0.67
272.37,-12.52,0.75
272.30,-12.32,0.85
272.08,-12.34,0.83
272.18,-11.87,1.08
272.11,-11.68,1.18
271.79,-11.88,1.06
271.65,-11.80,1.09
271.36,-11.94,1.00
271.11,-12.04,0.94
271.15,-11.69,1.13
270.90,-11.76,1.08
270.88,-11.49,1.22
270.82,-11.28,1.32
270.45,-11.59,1.14
270.47,-11.25,1.32
270.55,-10.83,1.54
270.37,-10.83,1.53
270.10,-10.97,1.43
269.96,-10.89,1.47
269.58,-11.23,1.27
269.50,-11.03,1.36
269.28,-11.11,1.31
268.94,-11.37,1.16
268.72,-11.40,1.13
268.47,-11.51,1.06
268.24,-11.57,1.02
267.83,-11.93,0.81
267.56,-12.06,0.74
267.37,-12.04,0.74
267.08,-12.21,0.64
266.68,-12.52,0.46
266.30,-12.81,0.30
266.17,-12.72,0.35
265.87,-12.86,0.27
265.52,-13.10,0.13
264.99,-13.61,-0.15
264.68,-13.78,-0.24
264.21,-14.19,-0.47
263.74,-14.60,-0.69
263.43,-14.75,-0.76
263.23,-14.73,-0.75
262.81,-15.02,-0.90
262.42,-15.30,-1.05
262.27,-15.17,-0.97
262.00,-15.24,-1.00
261.57,-15.58,-1.18
261.06,-16.01,-1.40
260.79,-16.08,-1.43
260.57,-16.04,-1.40
260.31,-16.09,-1.41
260.02,-16.19,-1.46
259.98,-15.85,-1.25
259.64,-16.04,-1.35
259.37,-16.08,-1.36
259.21,-15.97,-1.29
259.22,-15.60,-1.07
258.99,-15.59,-1.06
258.80,-15.53,-1.02
258.46,-15.71,-1.11
258.18,-15.80,-1.15
258.10,-15.58,-1.02
257.91,-15.49,-0.96
257.81,-15.30,-0.85
257.59,-15.31,-0.84
257.64,-14.86,-0.59
257.59,-14.58,-0.43
257.44,-14.46,-0.36
257.18,-14.54,-0.40
257.18,-14.20,-0.21
256.93,-14.23,-0.23
256.42,-14.71,-0.49
256.20,-14.69,-0.47
256.15,-14.42,-0.32
255.71,-14.79,-0.52
255.26,-15.13,-0.70
255.07,-15.08,-0.67
254.65,-15.38,-0.83
254.32,-15.55,-0.92
253.99,-15.71,-1.00
253.89,-15.49,-0.87
253.58,-15.63,-0.94
253.49,-15.42,-0.81
253.13,-15.60,-0.90
252.59,-16.10,-1.17
252.33,-16.12,-1.18
251.98,-16.30,-1.27
251.83,-16.18,-1.18
251.51,-16.29,-1.24
251.38,-16.14,-1.14
251.17,-16.08,-1.10
250.63,-16.57,-1.36
250.52,-16.36,-1.24
250.23,-16.44,-1.27
249.88,-16.62,-1.35
249.72,-16.47,-1.26
249.38,-16.63,-1.34
249.12,-16.67,-1.35
249.09,-16.31,-1.14
248.79,-16.41,-1.19
248.57,-16.37,-1.15
248.29,-16.44,-1.18
247.99,-16.54,-1.23
248.05,-16.04,-0.94
247.92,-15.88,-0.85
247.83,-15.67,-0.72
247.73,-15.44,-0.59
247.66,-15.20,-0.45
247.67,-14.79,-0.22
247.23,-15.15,-0.42
247.00,-15.16,-0.42
246.86,-15.00,-0.33
246.67,-14.95,-0.30
246.48,-14.88,-0.26
246.52,-14.47,-0.03
246.42,-14.28,0.07
246.23,-14.22,0.11
246.19,-13.94,0.26
246.16,-13.64,0.42
246.05,-13.47,0.51
246.24,-12.86,0.85
245.99,-12.90,0.81
245.64,-13.15,0.67
245.69,-12.75,0.89
245.58,-12.60,0.96
245.53,-12.38,1.08
245.35,-12.32,1.10
245.32,-12.06,1.23
245.19,-11.97,1.27
245.17,-11.69,1.42
244.92,-11.78,1.35
244.65,-11.89,1.28
244.58,-11.69,1.38
244.28,-11.87,1.27
244.08,-11.86,1.26
243.77,-12.05,1.15
243.57,-12.06,1.14
243.41,-12.00,1.15
243.22,-11.99,1.15
242.90,-12.18,1.04
242.51,-12.49,0.86
242.25,-12.58,0.80
242.13,-12.45,0.86
241.52,-13.12,0.49
241.22,-13.25,0.41
240.79,-13.61,0.21
240.48,-13.76,0.13
240.36,-13.60,0.22
239.99,-13.87,0.07
239.64,-14.07,-0.04
239.48,-13.99,0.00
239.20,-14.10,-0.06
238.79,-14.40,-0.22
238.17,-15.04,-0.58
237.89,-15.11,-0.61
237.54,-15.32,-0.72
237.25,-15.42,-0.77
237.01,-15.41,-0.76
236.81,-15.38,-0.73
236.63,-15.28,-0.68
236.30,-15.46,-0.77
236.14,-15.35,-0.70
236.24,-14.82,-0.40
236.12,-14.66,-0.31
235.87,-14.68,-0.32
235.65,-14.69,-0.32
235.45,-14.66,-0.30
235.31,-14.53,-0.23
235.27,-14.24,-0.07
235.04,-14.27,-0.08
234.73,-14.39,-0.15
234.63,-14.23,-0.06
234.52,-14.04,0.05
234.57,-13.63,0.27
234.47,-13.45,0.37
234.29,-13.40,0.39
234.22,-13.18,0.51
233.76,-13.57,0.29
233.58,-13.53,0.31
233.53,-13.28,0.45
233.50,-12.98,0.61
233.25,-13.06,0.56
233.07,-13.01,0.58
233.00,-12.81,0.69
232.74,-12.90,0.63
232.39,-13.12,0.50
232.23,-13.05,0.54
231.91,-13.24,0.43
231.90,-12.93,0.60
231.69,-12.95,0.58
231.41,-13.05,0.52
230.96,-13.44,0.30
230.80,-13.37,0.34
230.59,-13.36,0.34
230.44,-13.28,0.38
229.91,-13.78,0.10
229.68,-13.81,0.08
229.49,-13.78,0.10
229.35,-13.65,0.17
229.18,-13.60,0.20
228.93,-13.65,0.17
228.91,-13.35,0.33
228.84,-13.15,0.44
228.52,-13.30,0.35
228.36,-13.24,0.38
228.39,-12.85,0.60
228.21,-12.83,0.60
227.97,-12.89,0.56
227.88,-12.70,0.66
227.47,-13.03,0.48
227.31,-12.98,0.50
227.01,-13.11,0.42
226.54,-13.54,0.18
226.15,-13.81,0.03
225.92,-13.85,0.01
225.37,-14.39,-0.28
225.03,-14.56,-0.38
224.81,-14.57,-0.38
224.82,-14.19,-0.17
224.42,-14.49,-0.33
224.18,-14.52,-0.35
223.88,-14.64,-0.41
223.50,-14.90,-0.55
223.44,-14.63,-0.39
222.97,-15.03,-0.61
222.50,-15.42,-0.82
222.09,-15.70,-0.97
221.79,-15.81,-1.02
221.56,-15.79,-1.00
221.30,-15.84,-1.02
221.00,-15.95,-1.07
220.72,-16.01,-1.10
220.49,-16.02,-1.09
220.30,-15.95,-1.04
219.74,-16.45,-1.31
219.39,-16.63,-1.40
219.10,-16.69,-1.42
218.57,-17.15,-1.66
218.52,-16.85,-1.48
218.30,-16.79,-1.44
218.06,-16.80,-1.43
217.74,-16.91,-1.48
217.66,-16.64,-1.32
217.48,-16.56,-1.26
217.25,-16.53,-1.23
217.09,-16.41,-1.16
216.70,-16.62,-1.26
216.52,-16.53,-1.21
215.93,-17.09,-1.50
215.65,-17.12,-1.51
215.49,-16.99,-1.42
215.22,-17.03,-1.43
214.92,-17.13,-1.47
214.67,-17.13,-1.47
214.53,-16.95,-1.35
214.34,-16.87,-1.30
214.17,-16.76,-1.23
214.00,-16.63,-1.14
213.63,-16.83,-1.24
213.08,-17.30,-1.49
212.96,-17.09,-1.36
212.78,-16.99,-1.30
212.60,-16.88,-1.22
212.53,-16.61,-1.06
212.35,-16.48,-0.99
211.95,-16.74,-1.12
211.79,-16.61,-1.04
211.67,-16.39,-0.91
211.45,-16.37,-0.89
211.38,-16.07,-0.72
211.32,-15.80,-0.56
211.08,-15.82,-0.57
210.70,-16.03,-0.68
210.43,-16.07,-0.70
210.07,-16.27,-0.80
209.79,-16.32,-0.82
209.37,-16.61,-0.97
209.28,-16.34,-0.82
209.02,-16.38,-0.83
208.88,-16.23,-0.74
208.46,-16.49,-0.88
208.26,-16.44,-0.84
208.09,-16.30,-0.76
207.78,-16.41,-0.82
207.73,-16.11,-0.64
207.36,-16.31,-0.74
207.11,-16.33,-0.75
206.61,-16.72,-0.96
206.15,-17.06,-1.14
205.88,-17.11,-1.15
205.55,-17.21,-1.20
205.33,-17.16,-1.16
204.93,-17.38,-1.28
204.60,-17.51,-1.33
204.37,-17.47,-1.30
204.13,-17.43,-1.27
204.00,-17.25,-1.16
203.84,-17.11,-1.08
203.48,-17.27,-1.15
203.33,-17.09,-1.04
203.16,-16.94,-0.95
202.90,-16.95,-0.95
202.60,-17.05,-0.99
202.57,-16.67,-0.78
202.52,-16.36,-0.60
202.20,-16.47,-0.66
201.93,-16.51,-0.67
201.92,-16.14,-0.47
201.67,-16.15,-0.46
201.64,-15.82,-0.28
201.57,-15.53,-0.12
201.42,-15.41,-0.05
201.17,-15.43,-0.06
201.01,-15.30,0.01
200.78,-15.30,0.01
200.41,-15.52,-0.11
200.38,-15.19,0.07
200.17,-15.17,0.08
200.06,-14.97,0.20
199.83,-14.97,0.19
199.47,-15.17,0.08
199.50,-14.74,0.31
199.37,-14.59,0.39
199.24,-14.43,0.48
199.12,-14.27,0.56
199.12,-13.92,0.75
198.65,-14.30,0.54
198.35,-14.42,0.46
198.24,-14.23,0.57
197.83,-14.52,0.40
197.60,-14.54,0.39
197.32,-14.61,0.35
196.92,-14.89,0.19
196.60,-15.02,0.11
196.34,-15.07,0.09
196.08,-15.13,0.06
195.87,-15.07,0.08
195.66,-15.04,0.10
195.35,-15.17,0.03
195.14,-15.12,0.06
194.92,-15.12,0.06
194.60,-15.24,-0.01
194.54,-14.98,0.14
194.31,-14.98,0.13
194.12,-14.90,0.17
193.79,-15.06,0.09
193.44,-15.24,-0.01
193.07,-15.46,-0.13
192.84,-15.46,-0.13
192.77,-15.18,0.02
192.73,-14.87,0.19
192.68,-14.58,0.35
192.47,-14.57,0.35
192.31,-14.46,0.41
192.28,-14.14,0.58
192.16,-13.99,0.66
191.92,-14.00,0.65
191.68,-14.03,0.63
191.66,-13.72,0.79
191.53,-13.58,0.86
191.56,-13.20,1.07
191.67,-12.69,1.34
191.56,-12.52,1.42
191.20,-12.77,1.27
191.22,-12.40,1.46
190.90,-12.59,1.35
190.64,-12.67,1.29
190.54,-12.50,1.37
190.47,-12.29,1.47
190.56,-11.82,1.72
190.29,-11.93,1.65
190.01,-12.07,1.56
189.71,-12.21,1.47
189.38,-12.42,1.34
189.12,-12.49,1.29
188.91,-12.51,1.27
188.99,-12.08,1.49
188.59,-12.38,1.31
188.50,-12.21,1.40
188.34,-12.15,1.42
188.33,-11.87,1.56
188.19,-11.78,1.60
187.77,-12.12,1.40
187.49,-12.24,1.32
187.16,-12.46,1.19
186.61,-12.99,0.88
186.32,-13.14,0.80
185.64,-13.86,0.39
185.25,-14.15,0.23
185.04,-14.15,0.23
184.72,-14.29,0.15
184.23,-14.72,-0.09
183.87,-14.91,-0.20
183.58,-15.03,-0.26
183.35,-15.03,-0.26
182.95,-15.30,-0.40
182.73,-15.29,-0.39
182.48,-15.30,-0.40
182.06,-15.60,-0.56
181.80,-15.65,-0.58
181.40,-15.91,-0.72
181.28,-15.73,-0.61
181.02,-15.78,-0.63
180.68,-15.91,-0.70
180.50,-15.84,-0.66
180.17,-15.97,-0.73
179.86,-16.09,-0.78
179.67,-16.02,-0.74
179.41,-16.04,-0.74
178.92,-16.45,-0.96
178.72,-16.36,-0.91
178.51,-16.32,-0.88
178.21,-16.42,-0.92
177.83,-16.61,-1.02
177.61,-16.58,-1.00
177.47,-16.41,-0.89
177.38,-16.17,-0.75
177.16,-16.15,-0.74
176.99,-16.02,-0.66
176.61,-16.25,-0.78
176.53,-15.97,-0.62
176.41,-15.80,-0.52
175.95,-16.16,-0.71
175.52,-16.44,-0.86
175.39,-16.27,-0.76
175.19,-16.21,-0.72
174.82,-16.39,-0.81
174.52,-16.49,-0.86
174.40,-16.28,-0.74
174.22,-16.19,-0.68
173.84,-16.42,-0.80
173.64,-16.32,-0.74
173.68,-15.88,-0.49
173.54,-15.72,-0.40
173.24,-15.83,-0.46
172.95,-15.92,-0.50
172.42,-16.36,-0.74
172.15,-16.40,-0.76
171.93,-16.36,-0.73
171.52,-16.62,-0.86
171.45,-16.35,-0.71
171.04,-16.60,-0.84
170.83,-16.55,-0.81
170.69,-16.40,-0.72
170.42,-16.44,-0.74
170.13,-16.52,-0.77
169.85,-16.56,-0.79
169.62,-16.54,-0.77
169.33,-16.62,-0.81
168.77,-17.09,-1.06
168.59,-16.99,-1.00
168.37,-16.92,-0.95
167.93,-17.23,-1.11
167.49,-17.53,-1.27
167.44,-17.19,-1.07
167.27,-17.07,-0.99
166.99,-17.09,-1.00
166.70,-17.16,-1.02
166.53,-17.03,-0.95
166.36,-16.88,-0.86
166.14,-16.85,-0.83
165.81,-16.96,-0.89
165.59,-16.92,-0.85
165.29,-17.01,-0.90
165.12,-16.85,-0.80
165.00,-16.66,-0.69
164.67,-16.79,-0.76
164.42,-16.78,-0.74
164.30,-16.58,-0.63
164.08,-16.51,-0.59
163.75,-16.65,-0.66
163.68,-16.38,-0.50
163.37,-16.46,-0.54
163.05,-16.58,-0.61
162.93,-16.38,-0.49
162.85,-16.11,-0.34
162.52,-16.25,-0.41
162.15,-16.44,-0.51
161.97,-16.34,-0.45
161.78,-16.24,-0.39
161.60,-16.15,-0.34
161.45,-16.01,-0.26
161.14,-16.09,-0.30
160.90,-16.09,-0.30
160.53,-16.27,-0.40
160.21,-16.40,-0.46
159.86,-16.57,-0.56
159.78,-16.28,-0.39
159.67,-16.08,-0.28
159.48,-16.01,-0.23
159.41,-15.71,-0.07
159.32,-15.48,0.06
159.20,-15.29,0.16
158.98,-15.27,0.17
158.67,-15.38,0.11
158.58,-15.14,0.24
158.47,-14.96,0.34
158.17,-15.05,0.29
157.77,-15.32,0.14
157.68,-15.10,0.26
157.21,-15.46,0.06
156.99,-15.42,0.08
156.60,-15.65,-0.05
156.29,-15.78,-0.12
156.01,-15.85,-0.16
155.97,-15.51,0.03
155.70,-15.57,-0.01
155.28,-15.86,-0.16
155.27,-15.51,0.03
155.23,-15.20,0.20
155.12,-15.00,0.31
154.75,-15.21,0.19
154.45,-15.33,0.12
154.29,-15.19,0.20
154.26,-14.87,0.37
154.12,-14.71,0.46
154.12,-14.35,0.65
153.88,-14.39,0.63
153.71,-14.25,0.70
153.68,-13.98,0.84
153.52,-13.87,0.89
153.39,-13.73,0.96
153.11,-13.82,0.90
152.93,-13.75,0.94
152.77,-13.67,0.97
152.62,-13.54,1.03
152.40,-13.55,1.02
152.14,-13.63,0.97
152.15,-13.24,1.17
151.77,-13.53,1.01
151.68,-13.32,1.11
151.50,-13.26,1.14
151.26,-13.30,1.11
151.06,-13.26,1.12
151.18,-12.74,1.40
150.85,-12.95,1.27
150.68,-12.86,1.31
150.64,-12.60,1.44
150.33,-12.75,1.35
150.20,-12.64,1.39
149.88,-12.82,1.28
149.69,-12.78,1.29
149.52,-12.72,1.32
149.31,-12.71,1.31
149.07,-12.77,1.26
149.08,-12.44,1.44
148.99,-12.25,1.53
148.50,-12.71,1.26
148.43,-12.46,1.39
148.41,-12.18,1.53
148.23,-12.16,1.53
148.01,-12.17,1.51
147.83,-12.14,1.51
147.58,-12.23,1.45
147.46,-12.09,1.52
147.36,-11.94,1.59
147.12,-11.99,1.54
147.01,-11.85,1.61
146.73,-11.99,1.52
146.41,-12.17,1.41
146.00,-12.51,1.21
145.79,-12.52,1.19
145.65,-12.42,1.24
145.40,-12.49,1.19
145.18,-12.50,1.17
145.07,-12.36,1.24
144.94,-12.24,1.29
144.81,-12.14,1.34
144.35,-12.55,1.10
144.22,-12.43,1.16
143.97,-12.50,1.11
143.84,-12.40,1.16
143.63,-12.43,1.13
143.58,-12.20,1.25
143.38,-12.18,1.25
143.32,-11.98,1.35
142.92,-12.29,1.16
142.55,-12.55,1.01
142.43,-12.44,1.07
142.23,-12.41,1.07
142.10,-12.30,1.12
142.20,-11.84,1.37
141.91,-11.98,1.28
141.56,-12.23,1.13
141.18,-12.50,0.97
141.25,-12.09,1.19
141.11,-12.01,1.22
140.78,-12.20,1.11
140.54,-12.27,1.06
140.24,-12.42,0.97
139.91,-12.64,0.84
139.85,-12.42,0.95
139.75,-12.25,1.04
139.43,-12.44,0.93
139.39,-12.20,1.05
139.14,-12.28,1.00
139.10,-12.04,1.12
138.96,-11.93,1.17
138.52,-12.32,0.94
138.35,-12.29,0.95
138.36,-11.95,1.14
138.14,-11.99,1.10
137.93,-12.01,1.08
137.68,-12.11,1.02
137.62,-11.90,1.13
137.42,-11.89,1.12
137.21,-11.93,1.09
136.81,-12.24,0.91
136.75,-12.03,1.02
136.58,-11.99,1.03
136.40,-11.96,1.04
135.90,-12.44,0.76
135.38,-12.94,0.48
134.95,-13.31,0.28
134.74,-13.32,0.27
134.66,-13.11,0.38
134.41,-13.19,0.33
133.92,-13.64,0.08
133.37,-14.17,-0.21
133.09,-14.28,-0.27
132.69,-14.55,-0.41
132.48,-14.55,-0.41
131.98,-14.99,-0.65
131.68,-15.11,-0.71
131.36,-15.26,-0.79
130.88,-15.64,-0.99
130.47,-15.94,-1.15
129.93,-16.43,-1.41
129.59,-16.57,-1.47
129.23,-16.77,-1.57
128.64,-17.31,-1.85
128.11,-17.76,-2.08
127.94,-17.64,-2.00
127.60,-17.76,-2.05
127.46,-17.60,-1.95
126.99,-17.95,-2.12
126.79,-17.87,-2.06
126.45,-18.02,-2.13
125.98,-18.33,-2.28
125.70,-18.38,-2.28
125.62,-18.10,-2.11
125.21,-18.32,-2.22
125.02,-18.23,-2.15
124.94,-17.93,-1.96
124.70,-17.91,-1.93
124.71,-17.49,-1.69
124.52,-17.39,-1.62
124.09,-17.68,-1.77
123.51,-18.17,-2.02
123.43,-17.89,-1.85
123.16,-17.93,-1.85
122.80,-18.07,-1.92
122.79,-17.69,-1.69
122.66,-17.47,-1.56
122.31,-17.64,-1.64
121.99,-17.75,-1.68
121.87,-17.52,-1.54
121.61,-17.53,-1.53
121.23,-17.74,-1.64
121.09,-17.54,-1.51
120.88,-17.47,-1.46
120.73,-17.30,-1.35
120.38,-17.45,-1.43
120.52,-16.85,-1.09
120.08,-17.14,-1.23
119.79,-17.20,-1.26
119.88,-16.65,-0.94
119.63,-16.66,-0.94
119.40,-16.64,-0.92
119.14,-16.65,-0.92
118.96,-16.55,-0.86
118.59,-16.73,-0.95
118.53,-16.44,-0.78
118.12,-16.71,-0.92
118.11,-16.32,-0.70
118.10,-15.95,-0.49
117.80,-16.04,-0.54
117.62,-15.94,-0.48
117.57,-15.66,-0.32
117.26,-15.75,-0.37
116.97,-15.84,-0.41
116.80,-15.74,-0.35
116.53,-15.79,-0.38
116.42,-15.58,-0.26
116.16,-15.61,-0.27
116.01,-15.48,-0.20
115.97,-15.17,-0.03
115.80,-15.06,0.04
115.65,-14.94,0.10
115.38,-14.99,0.07
115.02,-15.21,-0.05
114.79,-15.21,-0.05
114.23,-15.71,-0.33
113.94,-15.80,-0.37
113.74,-15.72,-0.32
113.57,-15.63,-0.27
113.34,-15.63,-0.27
112.98,-15.80,-0.36
112.89,-15.58,-0.24
112.75,-15.43,-0.15
112.46,-15.53,-0.21
112.50,-15.10,0.03
112.06,-15.41,-0.14
112.00,-15.15,0.01
111.80,-15.10,0.03
111.60,-15.04,0.07
111.23,-15.27,-0.06
110.91,-15.39,-0.13
110.85,-15.12,0.02
110.49,-15.33,-0.09
110.30,-15.23,-0.04
110.16,-15.10,0.03
110.16,-14.71,0.25
110.03,-14.56,0.33
109.77,-14.62,0.29
109.46,-14.75,0.22
109.02,-15.08,0.03
108.69,-15.23,-0.05
108.46,-15.23,-0.04
108.31,-15.11,0.02
108.18,-14.93,0.12
107.86,-15.08,0.04
107.66,-15.03,0.06
107.38,-15.11,0.02
107.21,-15.01,0.07
106.62,-15.56,-0.23
106.42,-15.51,-0.20
106.43,-15.13,0.01
106.42,-14.76,0.21
106.35,-14.52,0.34
106.33,-14.17,0.53
106.12,-14.18,0.52
106.20,-13.69,0.79
106.10,-13.50,0.89
106.06,-13.22,1.03
105.85,-13.22,1.03
105.60,-13.27,0.99
105.69,-12.80,1.24
105.29,-13.10,1.06
104.87,-13.43,0.87
104.70,-13.35,0.91
104.31,-13.63,0.75
104.30,-13.32,0.91
104.14,-13.22,0.96
104.09,-12.97,1.09
104.17,-12.53,1.32
103.84,-12.70,1.22
103.70,-12.61,1.25
103.49,-12.61,1.25
103.34,-12.52,1.28
103.12,-12.56,1.25
103.00,-12.40,1.33
102.71,-12.55,1.23
102.39,-12.72,1.13
102.30,-12.55,1.22
102.03,-12.65,1.15
101.86,-12.59,1.17
101.52,-12.80,1.05
101.36,-12.73,1.08
100.89,-13.14,0.84
100.58,-13.31,0.74
100.31,-13.38,0.69
100.33,-13.03,0.88
100.23,-12.87,0.96
99.95,-12.98,0.89
99.89,-12.74,1.02
99.52,-12.99,0.87
99.54,-12.64,1.06
99.24,-12.80,0.96
99.01,-12.82,0.94
98.71,-12.97,0.85
98.32,-13.25,0.69
98.08,-13.31,0.65
97.86,-13.33,0.63
97.79,-13.10,0.76
97.29,-13.57,0.49
97.03,-13.62,0.46
96.54,-14.07,0.21
96.36,-14.01,0.24
96.14,-13.99,0.25
95.93,-14.00,0.24
95.60,-14.16,0.15
95.09,-14.64,-0.12
94.98,-14.46,-0.01
94.75,-14.46,-0.01
94.53,-14.47,-0.02
94.33,-14.43,-0.00
94.08,-14.47,-0.02
93.81,-14.54,-0.06
93.76,-14.26,0.10
93.40,-14.49,-0.03
93.14,-14.55,-0.07
92.85,-14.66,-0.12
92.71,-14.54,-0.05
92.44,-14.59,-0.08
92.46,-14.21,0.13
92.08,-14.48,-0.02
91.70,-14.71,-0.15
91.66,-14.43,0.01
91.51,-14.29,0.08
91.23,-14.39,0.02
90.98,-14.45,-0.01
90.66,-14.59,-0.08
90.37,-14.70,-0.15
90.15,-14.68,-0.13
90.05,-14.49,-0.03
89.71,-14.69,-0.13
